text,label
RT @MariaBartiromo: On @SUNDAYFUTURES 10:00am et https://t.co/6WFuFI4NZ9 @SenShelby @RepMcCaul @FOXNEWS #taxes #ussecurity #usborders,0.0
"RT @yhn: ""Congress shouldn’t allow Obama’s blatant abuse of power to continue"" - @SenShelby http://t.co/E6V958xnjY #alpolitics #immigration",0.0
"RT @SundayFutures: Don't miss @SenShelby on @SundayFutures weigh in on #DHSfunding, #immigration, &amp; #NetanyahuSpeech w @MariaBartiromo  on …",0.0
"""Led by Shelby, Senate blocks legal fund for immigrant children"" http://t.co/maMoYT24ly via @aldotcom",0.0
RT @yhn: .@SenShelby blocks Obama from forcing taxpayers to fund illegal immigrant’s legal defense http://t.co/NFIYcpLTPy http://t.co/nbdzh…,0.0
"Today, I called on AG Lynch to end funding for “sanctuary cities” circumventing immigration removal policies: http://t.co/C5VR6l4fz5",0.0
RT @yhn: .@SenShelby unloads: Cities that ignore immigration laws should not receive federal funds http://t.co/VksT9Tll3R http://t.co/cOfDe…,0.0
I'm about to be on radio w/ @IngrahamAngle to discuss my call to end funding for sanctuary cities that circumvent federal immigration laws.,0.0
ICYMI - I recently joined @pbsnewshour to discuss my views on illegal immigration and border security: https://t.co/yF1x1Y7e98.,0.0
I fully support Governor Bentley’s decision to refuse Syrian refugees looking to relocate to Alabama: https://t.co/WqKiI3oQnJ,0.0
President Obama's position is dangerous and reckless. We should immediately halt any plans to allow Syrian refugees into this country.,0.0
Read my joint statement with @SenatorSessions on revoking the 'blank check' for Obama's Syrian refugee plans: https://t.co/SJ1tVASQG7.,0.0
ICYMI - I just spoke on the Senate floor urging POTUS to immediately halt the Syrian refugee resettlement program: https://t.co/aZWPkf3Z5J.,0.0
"RT @ALReporter: .@SenShelby calls @BarackObama ""asleep"" or ""out of touch"" on Syrian refugee crisis: https://t.co/FMEfJeLHwY #alpolitics",0.0
RT @Bob_Grip: @SenatorSessions and @SenShelby believe Congress should de-fund the refugee resettlement program,0.0
"I just talked w/ @LOCAL15NEWS about my opposition to Syrian refugees entering the US, trade, the economy, &amp; more. https://t.co/fGZnNWnWVO",0.0
"Watch my full interview w/ @LOCAL15NEWS today on Syrian refugees, #TPP, the economy, &amp; more: https://t.co/z6sz76jsgm #AL",0.0
RT @yhn: .@SenShelby rips @POTUS over Syrian refugees: ‘We don’t need those people in this country’ https://t.co/bQ9sciSUJi https://t.co/Yv…,0.0
"I enjoyed meeting with @kiwanis_bham yesterday to discuss the economy, Syrian refugees, &amp; more. #AL https://t.co/tu2Qq6bfvt",0.0
RT @ALReporter: .@SenShelby and @SenatorSessions demand that the Obama Administration submit a refugee report: https://t.co/s5YjEN7Iht #alp…,0.0
"RT @mikepod: A nation that doesn't secure its borders, will not be strong for long. -@SenShelby #alfafarmers15 https://t.co/D0hCa1CJQh",0.0
I just cosponsored @SenTedCruz's State Refugee Security Act to allow governors to opt out of accepting refugees: https://t.co/qCxvpyXNBZ,0.0
RT @aldotcom: Shelby co-sponsors bill to allow governors to refuse refugees https://t.co/zL8kbvgVJG https://t.co/PjjvzyoRa1,0.0
I joined @SenatorSessions in proposing language in the omnibus to block @POTUS' immigration agenda. Learn more: https://t.co/HXDILzU5a3,0.0
ICYMI: @SenatorSessions &amp; I proposed language for the omnibus to block President Obama’s immigration agenda - https://t.co/VZTRffh2nA.,0.0
The omnibus gives a blank check to President Obama to continue his dangerous Syrian refugee resettlement plan: https://t.co/axIg4JjLn6,0.0
Taxpayer dollars intended for military facilities should be used for those working to keep us safe – not to house illegal immigrants.,0.0
"ICYMI: Roby, Shelby vow to fight plan to possibly house illegal immigrant children at Maxwell Air Force Base #AL https://t.co/x2UGXnN5OS",0.0
Today I cosponsored @SenatorSessions &amp; @SenTedCruz's ICE Agent Support Act of 2016.  Learn more: https://t.co/NWZ1gVvY97,0.0
Congrats to Cole Blalock &amp; Austin Evans on winning @StudentCam hon. mention for their documentary on #immigration: https://t.co/J9NLbYd01z,0.0
I joined 42 senators in filing an amicus brief that supports challenging @POTUS' executive actions on immigration: https://t.co/RMiIXuhxSH,0.0
.@POTUS' plan to offer temporary legal status to illegal immigrants is yet another example of his refusal to enforce our immigration laws.,0.0
I'm a cosponsor of @SenatorSessions' #FAA amendment to reveal whether visitors left the US once their visas expired: https://t.co/EfUWWAyLFd,0.0
My office was alerted today that unaccompanied illegal immigrant minors could potentially be housed at Naval OutLying Fields in south #AL.,0.0
These Department of Defense properties should be used for men &amp; women working to keep our nation safe – not to house illegal immigrants.,0.0
Today's U.S. v. Texas #SCOTUS decision effectively blocks @POTUS' immigration executive actions: https://t.co/HkThyJPqjs,0.0
"Although the killer had already been convicted of 7 felonies, he was not reported to ICE because San Francisco is a sanctuary city.",0.0
"This Administration has failed in their handling of our southern border crisis, &amp; moving these immigrants to #AL rewards illegal conduct.",0.0
For more than a year I have urged @LorettaLynch to put an end to funding for cities that deliberately obstruct immigration removal policies.,0.0
This policy will force local govts. to either receive grant money &amp; follow the law or protect criminal illegal immigrants w/o assistance.,0.0
"Sanctuary cities blatantly ignore our immigration laws, which is why I have advocated restricting their access to DOJ's grant funding.",0.0
Read my statement on President Trump's executive order on our nation’s travel and visa process: https://t.co/jCuI0WBZUP,0.0
I'm glad to see AG Sessions cracking down on illegal immigration &amp; prioritizing border security: https://t.co/Uv3S3wzRwu,0.0
I introduced the DASH Act as a small step toward fixing our broken immigration policy: http://t.co/PfpunsJa,0.0
@moreron Refusing visas to buyers who would otherwise buy is also govt. manipulation that leads to price distortion in the market.,0.0
RT @SenLeeComs: Today @SenMikeLee's MOBILE OFFICE is in Woodruff and Randolph. Tomorrow: Logan and Smithfield. Details --&gt; http://t.c ...,0.0
This is a good article about my participation in #immigration reform efforts: http://t.co/Ko1W7TvZ,0.0
I introduced two pieces of legislation today that will improve our broken #immigration system: http://t.co/oPLFFgkb #utpol,0.0
I explained to Utah House of Representatives why #immigration reform needs to happen one step at a time: http://t.co/yPY9n4Ry #utpol #tcot,0.0
We should look into getting rid of free government cell phones before cutting border security. #CutThisNotThat #tcot http://t.co/iZmLzNBcNb,0.0
"The last time we reformed immigration law, Senate held 100 hours of hearings w/ 300 witnesses: http://t.co/B6wqj1qEDl #NoBackroomDeal",0.0
It's unfortunate that we will have so little time to #ReadTheBill before holding hearings on #immigration reform: http://t.co/89kvAkZsQk,0.0
In @UniverseBYU interview I explain why I support incremental immigration reform while I oppose #Gangof8 plan: http://t.co/eYWe7wpeMB #CIR,0.0
Here is a response to a question about #immigration reform from my last tele-townhall: http://t.co/c9GzsrLpl5,0.0
Have a question about #immigration reform? Want to share your ideas on how to address it? Join my town hall http://t.co/JCtYLa6k77 #tcot,0.0
I am still collecting #immigration questions through crowdhall for my tele-townhall tomorrow night: http://t.co/JCtYLa6k77 #tcot,0.0
I voted against motion to proceed to #Gangof8 bill. I think it is a bad vehicle for reforming immigration system. http://t.co/yc00tK4e93,0.0
"S.744 offers more of same from Washington: plans, promises, commissions, studies and spending, but no action on border security. #CIRfloor",0.0
Failing to secure the border is the quickest way to repeat the mistakes of the past. #CIRFloor,0.0
"If all we do is fix border-security portion, #immigration bill is still considerably weak in major areas, and is still unworthy of support.",0.0
S.744 offers no congressional oversight of how the executive branch implements these immigration reforms. #CIRfloor,0.0
"As branch of gov. most accountable to people, Congress must play a vital role in approving, overseeing, and verifying #immigration reforms.",0.0
"S.744 surrenders control of #immigration law to the Secretary of Homeland Security and other unelected, unaccountable bureaucrats. #CIRfloor",0.0
"S.744 authorizes the Secretary of Homeland Security in hundreds of instances, to simply ignore #immigration law. #CIRfloor",0.0
S.744 is inherently unfair to the many who have tried to navigate our current broken immigration system. #CIRfloor,0.0
Proponents of this #immigration bill have so far refused to do their own cost analysis. Taxpayers should know how much it will cost.,0.0
"Far from “good,” S7.44 repeats the mistakes of the past, makes our #immigration system worse, and will lead to bigger problems.",0.0
I support legal #immigration into our country and recognize that immigration is vital to nation's success.,0.0
There are more than 40 individual pieces of immigration-related legislation that have been introduced in this congress alone.,0.0
"I have sponsored, cosponsored or could support over half of the 40 #immigration bills introduced in 113th Congress.",0.0
The only reason #immigration reform is controversial is because the Senate refuses to take it step by step.  http://t.co/px18RB7r1S &lt;See pic,0.0
"We don’t need another 1,000 page bill full of unintended consequences. We need real #immigration reform. http://t.co/5Mp6TyLsBp #tcot",0.0
Here is the twitter version of my #immigration speech from today: http://t.co/Rlaf2DJigV  Please help me RT these #tcot #Gangof8,0.0
RT @SenLeeComs: Topic of #LeeTownHall tonight is immigration. Watch and participate here: https://t.co/d5jvOuzwqZ,0.0
91% of participants in my tele-townhall want to see #immigration reform passed step-by-step instead of through comprehensive bill.,0.0
"#LeeTownhall recap: ""Where do you stand on getting the border secure before we talk about amnesty?"" http://t.co/sv3hQ8eLN8",0.0
"#LeeTownhall recap: ""Why does Congress have to solve the #immigration problem with one massive 800 pg. bill?"" http://t.co/gAcOuTMSup #utpol",0.0
"#LeeTownhall recap: ""When will we know the border is secure, so we can move to next step?"" http://t.co/LIFZP7vZPW #tcot",0.0
"""Many agricultural workers want to come here and work, then return home. Why not give them a temporary green card?"" http://t.co/JCJS9W1Vs1",0.0
"#Leetownhall recap: ""Is there any possibility that the #immigration bill will be split into separate bills?"" http://t.co/XbHhkXJJgV",0.0
"""According to CBO, we had 35% more illegal immigrants in 2011 than in 2000. Why not secure border before legalizing?"" http://t.co/VnVdTiZIxy",0.0
"#LeeTownhall recap: ""What do you propose to secure the border &amp; What are your thoughts on Dream Act?"" http://t.co/n4u3FDFFxr",0.0
"""Is there a chance that S.744 can be stopped?"" http://t.co/UJfuK5HuEL #immigration #tcot #utpol",0.0
Congress should have to approve DHS border security plans. Cutting out Congress means cutting out American people: http://t.co/NqXWSCy85r,0.0
Learn how #Gangof8 is blocking meaningful changes to #immigration bill: http://t.co/L9g35wFjf5,0.0
Megyn Kelly and I discuss the pending Corker/Hoeven border security proposal: http://t.co/c48wAUoUeK,0.0
"My @FoxNewsSunday discussion on #immigration bill: ""This is a provision few people have read &amp; ever fewer understand"" http://t.co/Kz1LHqL7Mj",0.0
"#Go8 bill is full of promises to beef up border security, but it makes no assurances. http://t.co/LRAJAOWJP5",0.0
The #Go8 bill cuts the American people out by cutting out congressional oversight of pathway to citizenship process: http://t.co/crWlm7SzM7,0.0
The #Go8 bill remains grossly unfair to those who have languished in our current legal immigration system for decades.,0.0
"According to CBO, #Go8 will reduce illegal immigration by just a mere 25% over the next ten years: reason alone to scrap entire bill.",0.0
